minute,x,y,orientation,speed
1.2793333333333334,50.87,-34.03,-46.02564538749102,0.030555555555555555
1.28,50.87,-34.03,-50.54921846253143,0.075
1.2806666666666666,50.87,-34.03,-56.080754050142986,0.12222222222222222
1.2813333333333332,50.86,-34.04,-60.98400602068271,0.17222222222222222
1.282,50.85,-34.06,-65.94190239343524,0.22222222222222224
1.2826666666666666,50.84,-34.06,-70.79310426486964,0.24722222222222223
1.2833333333333334,50.84,-34.07,-75.91692822266155,0.2972222222222222
1.284,50.83,-34.09,-80.51150086897194,0.32499999999999996
1.2846666666666666,50.82,-34.1,-85.34398375847205,0.375
1.2853333333333334,50.8,-34.11,-90.71017356686376,0.375
1.286,50.79,-34.13,-94.42730238684686,0.375
1.2866666666666666,50.78,-34.14,-97.86335502358818,0.3972222222222222
1.2873333333333332,50.78,-34.14,-101.0242129483723,0.375
1.288,50.77,-34.16,-103.55530496930037,0.375
1.2886666666666666,50.76,-34.17,-106.6804801898751,0.3972222222222222
1.2893333333333332,50.75,-34.19,-110.14744270555376,0.375
1.29,50.74,-34.2,-112.19771820758294,0.375
1.2906666666666666,50.73,-34.21,-114.06826999720936,0.3972222222222222
1.2913333333333334,50.72,-34.22,-115.77580305507898,0.375
1.292,50.72,-34.23,-118.71587563340634,0.375
1.2926666666666666,50.7,-34.24,-121.15425358153716,0.3972222222222222
1.2933333333333332,50.69,-34.26,-123.19107560474977,0.375
1.294,50.68,-34.27,-124.903103634663,0.375
1.2946666666666669,50.67,-34.28,-126.34931701794603,0.375
1.2953333333333332,50.66,-34.29,-127.57527816034182,0.375
1.296,50.65,-34.3,-128.61641637085106,0.375
1.2966666666666666,50.65,-34.31,-129.50046070451694,0.375
1.2973333333333334,50.64,-34.33,-130.24923408339814,0.375
1.2979999999999998,50.63,-34.34,-130.87997728411756,0.3972222222222222
1.2986666666666666,50.62,-34.35,-131.40632883125193,0.375
1.2993333333333332,50.6,-34.36,-131.8390524458846,0.375
1.3,50.59,-34.37,-132.18657783133216,0.3972222222222222
1.3006666666666669,50.59,-34.38,-132.45540170759708,0.375
1.3013333333333332,50.58,-34.4,-132.65038238061382,0.375
1.302,50.57,-34.41,-132.77495126683075,0.3972222222222222
1.3026666666666666,50.56,-34.43,-132.83125754873066,0.375
1.3033333333333335,50.55,-34.43,-132.82025666894077,0.375
1.3039999999999998,50.54,-34.44,-132.74174905521917,0.3972222222222222
1.3046666666666666,50.53,-34.46,-132.59437182923764,0.375
1.3053333333333332,50.53,-34.47,-132.37554290013838,0.375
1.306,50.52,-34.48,-132.08135342827816,0.3972222222222222
1.3066666666666669,50.51,-34.5,-131.7064008057803,0.375
1.3073333333333332,50.49,-34.5,-131.24354962311847,0.375
1.308,50.48,-34.51,-130.68360205004086,0.375
1.3086666666666666,50.47,-34.53,-130.0148509554145,0.3527777777777778
1.3093333333333335,50.47,-34.54,-129.22247797392302,0.3527777777777778
1.3099999999999998,50.46,-34.55,-128.28774332115117,0.375
1.3106666666666666,50.45,-34.57,-127.18689283198117,0.3527777777777778
1.3113333333333335,50.44,-34.58,-125.88967863561732,0.3527777777777778
1.312,50.43,-34.58,-124.35735185466093,0.375
1.3126666666666666,50.42,-34.6,-122.53994051185475,0.375
1.3133333333333332,50.41,-34.61,-120.37258502705211,0.375
1.314,50.41,-34.62,-117.77070637287751,0.375
1.3146666666666667,50.39,-34.64,-116.330128883785,0.375
1.3153333333333335,50.38,-34.65,-114.31857431721967,0.375
1.3159999999999998,50.37,-34.65,-113.34928404319115,0.375
1.3166666666666667,50.36,-34.67,-110.32669832640077,0.375
1.3173333333333335,50.35,-34.68,-107.65171258624426,0.375
1.318,50.34,-34.7,-105.19708301908788,0.375
1.3186666666666667,50.34,-34.71,-102.93421789248325,0.375
1.3193333333333332,50.33,-34.72,-99.52986541622573,0.3972222222222222
1.32,50.32,-34.73,-96.33138263865023,0.3972222222222222
1.3206666666666667,50.31,-34.74,-89.5153011427391,0.375
1.3213333333333332,50.29,-34.75,-84.71213445012025,0.375
1.3219999999999998,50.28,-34.77,-80.091961628196,0.3472222222222222
1.3226666666666667,50.28,-34.78,-74.79213758856281,0.2972222222222222
1.3233333333333335,50.27,-34.79,-69.7505363200363,0.24722222222222223
1.324,50.26,-34.8,-64.61690970423771,0.22222222222222224
1.3246666666666667,50.25,-34.81,-59.47550755396831,0.17222222222222222
1.3253333333333333,50.25,-34.81,-53.554874044500814,0.12222222222222222
1.326,50.25,-34.81,-48.64536894301529,0.075
1.3266666666666667,50.25,-34.81,-43.887337792750984,0.030555555555555555
1.3273333333333333,50.25,-34.81,-39.54822111198769,0.0
1.328,50.25,-34.81,-35.51614204798891,0.0
1.3286666666666667,50.25,-34.81,-31.797890852748523,0.0
1.3293333333333335,50.25,-34.81,-28.38832401124765,0.0
1.3299999999999998,50.25,-34.81,-25.21261104441095,0.0
1.3306666666666667,50.25,-34.81,-22.554430486623257,0.0
1.3313333333333333,50.25,-34.81,-20.064137004436862,0.0
1.332,50.25,-34.81,-17.805839184787448,0.0
1.3326666666666667,50.25,-34.81,-15.476485313517703,0.0
1.3333333333333333,50.25,-34.81,-13.588399850689699,0.0
1.334,50.25,-34.81,-11.5845012131079,0.0
1.3346666666666667,50.25,-34.81,-10.335017697202506,0.0
1.3353333333333335,50.25,-34.81,-7.871159361851606,0.0
1.3359999999999999,50.25,-34.81,-6.79451186337713,0.0
1.3366666666666667,50.25,-34.81,-5.2270231123594275,0.0
1.3373333333333333,50.25,-34.81,-4.372598487148838,0.0
1.338,50.25,-34.81,-3.749720402094513,0.0
1.3386666666666664,50.25,-34.81,-3.1786991420560566,0.0
1.3393333333333333,50.25,-34.81,-1.6906299846088568,0.0
1.34,50.25,-34.81,-1.3919153556866646,0.0
1.3406666666666667,50.25,-34.81,-0.33252955745127294,0.0
1.3413333333333335,50.25,-34.81,0.09203164358984098,0.0
1.3419999999999999,50.25,-34.81,0.3226316720609942,0.0
1.3426666666666667,50.25,-34.81,0.4033715872979184,0.0
1.3433333333333333,50.25,-34.81,0.6908430851761777,0.0
1.344,50.25,-34.81,1.52344861703962,0.0
1.3446666666666667,50.25,-34.81,1.6627054897826705,0.0
1.3453333333333333,50.25,-34.81,2.308458865832999,0.0
1.346,50.25,-34.81,2.297743501395893,0.0
1.3466666666666667,50.25,-34.81,2.405837502042779,0.0
1.3473333333333335,50.25,-34.81,2.1675838872077873,0.0
1.3479999999999999,50.25,-34.81,2.888884367686755,0.0
1.3486666666666667,50.25,-34.81,2.826217612431547,0.0
1.3493333333333333,50.25,-34.81,3.241073920125918,0.0
1.35,50.25,-34.81,3.02508395001941,0.0
1.3506666666666667,50.25,-34.81,2.9209279645707107,0.0
1.3513333333333333,50.25,-34.81,2.540156989410934,0.0
1.352,50.25,-34.81,2.073548195730627,0.0
1.3526666666666667,50.25,-34.81,2.54759161319738,0.0
1.3533333333333333,50.25,-34.81,2.1625040512703233,0.0
1.3539999999999999,50.25,-34.81,1.6624578828804393,0.0
1.3546666666666667,50.25,-34.81,1.3945637516289318,0.0
1.3553333333333333,50.25,-34.81,0.6407410012091784,0.0
1.356,50.25,-34.81,-0.33767489424567354,0.0
1.3566666666666667,50.25,-34.81,-1.1702612194158735,0.0
1.3573333333333333,50.25,-34.81,-1.1652749652231902,0.0
1.358,50.25,-34.81,-2.285341156361145,0.0
1.3586666666666667,50.25,-34.81,-2.7629180064257866,0.0
1.3593333333333333,50.25,-34.81,-3.257536803520487,0.0
1.3599999999999999,50.25,-34.81,-3.631913726669233,0.0
1.3606666666666667,50.25,-34.81,-4.15219038140949,0.0
1.3613333333333335,50.25,-34.81,-4.6920051831982805,0.0
1.3619999999999999,50.25,-34.81,-5.251324712636051,0.0
1.3626666666666667,50.25,-34.81,-5.59464105590501,0.0
1.3633333333333333,50.25,-34.81,-6.185666783427408,0.0
1.364,50.25,-34.81,-6.798897102829551,0.0
1.3646666666666667,50.25,-34.81,-7.111960598313077,0.0
1.3653333333333333,50.25,-34.81,-7.762953893546415,0.0
1.3659999999999999,50.25,-34.81,-6.934225520715467,0.0
1.3666666666666667,50.25,-34.81,-7.3644653477013335,0.0
1.3673333333333335,50.24,-34.81,-8.169374225431614,0.0
1.3679999999999999,50.24,-34.81,-9.012922777264851,0.030555555555555555
1.3686666666666667,50.24,-34.82,-9.895082803688078,0.030555555555555555
1.3693333333333333,50.23,-34.82,-10.252437444569544,0.06388888888888888
1.37,50.23,-34.82,-9.387250559860638,0.06388888888888888
1.3706666666666665,50.23,-34.82,-10.45928100959863,0.06388888888888888
1.3713333333333333,50.23,-34.82,-10.942123499857113,0.075
1.3719999999999999,50.22,-34.82,-12.099181373231533,0.075
1.3726666666666667,50.22,-34.83,-13.319156351272627,0.09444444444444444
1.3733333333333335,50.22,-34.83,-14.601054100587087,0.09444444444444444
1.3739999999999999,50.21,-34.83,-15.94243121338227,0.075
1.3746666666666667,50.21,-34.83,-17.339088152764518,0.06388888888888888
1.3753333333333333,50.21,-34.83,-18.784761017955656,0.06388888888888888
1.3760000000000001,50.19,-34.83,-20.270836345627508,0.075
1.3766666666666665,50.19,-34.83,-21.786119971669848,0.10277777777777777
1.3773333333333333,50.19,-34.84,-23.316695889431102,0.09444444444444444
1.3780000000000001,50.19,-34.84,-24.845912217219645,0.075
1.3786666666666667,50.18,-34.84,-26.35452710348522,0.075
1.3793333333333335,50.18,-34.84,-27.82103666519768,0.06388888888888888
1.38,50.18,-34.84,-29.222190276011478,0.075
1.3806666666666667,50.17,-34.84,-30.53367786241286,0.075
1.3813333333333333,50.17,-34.85,-31.73095304832346,0.09444444444444444
1.3820000000000001,50.17,-34.85,-32.79013937198174,0.09444444444444444
1.3826666666666665,50.16,-34.85,-33.68895799558952,0.075
1.3833333333333333,50.16,-34.85,-34.40761588784825,0.075
1.3840000000000001,50.16,-34.85,-34.9296022475995,0.06388888888888888
1.3846666666666667,50.15,-34.85,-35.24235454633796,0.075
1.3853333333333333,50.15,-34.85,-35.33776961709488,0.075
1.386,50.15,-34.86,-35.21254598187416,0.09444444444444444
1.3866666666666667,50.15,-34.86,-34.868349323474064,0.075
1.3873333333333333,50.14,-34.86,-34.311794381150705,0.075
1.3880000000000001,50.14,-34.86,-33.55423638157947,0.06388888888888888
1.3886666666666665,50.14,-34.86,-32.611367165882086,0.075
1.3893333333333333,50.13,-34.86,-31.502618649749195,0.075
1.3900000000000001,50.13,-34.86,-30.250390386325943,0.09444444444444444
1.3906666666666667,50.13,-34.87,-28.879137195397334,0.09444444444444444
1.3913333333333333,50.12,-34.87,-27.414372821485408,0.075
1.392,50.12,-34.87,-25.8816607545114,0.075
1.3926666666666667,50.12,-34.87,-24.30566869838893,0.06388888888888888
1.3933333333333333,50.11,-34.87,-22.709356287096753,0.075
1.394,50.11,-34.87,-21.113347638402487,0.075
1.3946666666666667,50.11,-34.87,-19.535515394387037,0.09444444444444444
1.3953333333333333,50.11,-34.87,-17.99077669766396,0.10277777777777777
1.3960000000000001,50.09,-34.87,-16.491079307558905,0.075
1.3966666666666667,50.09,-34.87,-15.04554109535352,0.06388888888888888
1.3973333333333333,50.09,-34.87,-13.660699421965305,0.06388888888888888
1.398,50.08,-34.87,-12.340827363347463,0.075
1.3986666666666667,50.08,-34.87,-11.088279253431885,0.09444444444444444
1.3993333333333333,50.08,-34.88,-9.903836161436182,0.09444444444444444
1.4,50.07,-34.88,-8.787030679520308,0.075
1.4006666666666667,50.07,-34.88,-8.204301099894979,0.075
1.4013333333333333,50.07,-34.88,-7.17622367175614,0.06388888888888888
1.4020000000000001,50.07,-34.88,-7.982236451587073,0.06388888888888888
1.4026666666666665,50.06,-34.88,-7.527790986531068,0.06388888888888888
1.4033333333333333,50.06,-34.89,-6.688294368378882,0.030555555555555555
1.404,50.06,-34.89,-5.889721633058476,0.030555555555555555
1.4046666666666667,50.05,-34.89,-5.131396040005334,0.0
1.4053333333333333,50.05,-34.89,-4.630304828764968,0.0
1.406,50.05,-34.89,-5.404224843253819,0.0
1.4066666666666667,50.05,-34.89,-4.795121520788306,0.0
1.4073333333333333,50.05,-34.89,-4.4089303743557915,0.0
1.4080000000000001,50.05,-34.89,-3.836020302998227,0.0
1.4086666666666665,50.05,-34.89,-3.2864438516006356,0.0
1.4093333333333333,50.05,-34.89,-2.879442574828554,0.0
1.41,50.05,-34.89,-2.3594031719200643,0.0
1.4106666666666667,50.05,-34.89,-3.0742799630434696,0.0
1.4113333333333336,50.05,-34.89,-2.6566629925771057,0.0
1.412,50.05,-34.89,-2.3435561983992916,0.0
1.4126666666666667,50.05,-34.89,-1.9444821596334827,0.0
1.4133333333333333,50.05,-34.89,-1.558375532116341,0.0
1.4140000000000001,50.05,-34.89,-1.1893013861657336,0.0
1.4146666666666665,50.05,-34.89,-0.9310875873496076,0.0
1.4153333333333333,50.05,-34.89,-0.7703040131646668,0.0
1.416,50.05,-34.89,-0.6281197879678468,0.0
1.4166666666666667,50.05,-34.89,-0.444338045873086,0.0
1.4173333333333333,50.05,-34.89,-0.27816976867089055,0.0
1.418,50.05,-34.89,0.7329505198541154,0.0
1.4186666666666667,50.05,-34.89,0.8095257982103061,0.0
1.4193333333333333,50.05,-34.89,-0.01105350898606495,0.0
1.4200000000000002,50.05,-34.89,0.00756419866133978,0.0
1.4206666666666665,50.05,-34.89,0.03510654937303588,0.0
1.4213333333333333,50.05,-34.89,0.8636816478284034,0.0
1.422,50.05,-34.89,0.7956027294647914,0.0
1.4226666666666667,50.05,-34.89,0.7857500569420407,0.0
1.4233333333333333,50.05,-34.89,0.7635619084676994,0.0
1.424,50.05,-34.89,-0.10384121174189302,0.0
1.4246666666666667,50.05,-34.89,0.5888435803503764,0.0
1.4253333333333333,50.05,-34.89,0.43581025923013794,0.0
1.426,50.05,-34.89,0.2920845037106758,0.0
1.4266666666666665,50.05,-34.89,0.15846606842061145,0.0
1.4273333333333333,50.05,-34.89,0.034193280207671574,0.0
1.4280000000000002,50.05,-34.89,0.6933273124677493,0.0
1.4286666666666668,50.05,-34.89,0.511490233068021,0.0
1.4293333333333333,50.05,-34.89,0.340368265266766,0.0
1.43,50.05,-34.89,0.17910723584557808,0.0
1.4306666666666668,50.05,-34.89,0.026871451075240922,0.0
1.4313333333333333,50.05,-34.89,-0.11942706242859381,0.0
1.432,50.05,-34.89,-0.24968174537196997,0.0
1.4326666666666665,50.05,-34.89,-1.2973284272799488,0.0
1.4333333333333333,50.05,-34.89,-1.5666803469397257,0.0
1.4340000000000002,50.05,-34.89,-1.7385461732627276,0.0
1.4346666666666665,50.05,-34.89,-1.0715464584168621,0.0
1.4353333333333333,50.05,-34.89,-1.3581727719070162,0.0
1.436,50.05,-34.89,-1.698558125529227,0.0
1.4366666666666668,50.05,-34.89,-2.9831602559717245,0.0
1.4373333333333334,50.05,-34.89,-3.4071948808919275,0.0
1.438,50.05,-34.89,-2.930127939368691,0.0
1.4386666666666665,50.05,-34.89,-3.4754561918853932,0.0
1.4393333333333334,50.05,-34.89,-3.892504264661794,0.0
1.4400000000000002,50.05,-34.89,-4.457370127761251,0.0
1.4406666666666665,50.05,-34.89,-5.038363173509492,0.0
1.4413333333333334,50.05,-34.89,-4.439254727976003,0.0
1.442,50.05,-34.89,-4.934331564198552,0.0
1.4426666666666668,50.05,-34.89,-5.6328878812295,0.0
1.4433333333333331,50.05,-34.89,-6.355041108611226,0.0
1.444,50.05,-34.89,-7.100185208840483,0.0
1.4446666666666668,50.05,-34.89,-7.86741530174982,0.0
1.4453333333333334,50.05,-34.89,-8.655488488932587,0.0
1.4460000000000002,50.05,-34.89,-9.462784672809605,0.0
1.4466666666666665,50.05,-34.89,-10.287268747766356,0.0
1.4473333333333334,50.04,-34.89,-11.126455840915739,0.0
1.448,50.04,-34.9,-11.977381558693505,0.030555555555555555
1.4486666666666668,50.04,-34.9,-12.83657942233563,0.030555555555555555
1.4493333333333331,50.04,-34.9,-13.700067815350451,0.030555555555555555
1.45,50.03,-34.9,-14.56334878286171,0.06388888888888888
1.4506666666666668,50.03,-34.9,-15.421420882624423,0.09444444444444444
1.4513333333333334,50.03,-34.91,-16.268807965683305,0.09444444444444444
1.4520000000000002,50.03,-34.91,-17.09960525076186,0.09444444444444444
1.4526666666666666,50.02,-34.91,-17.90754336009106,0.09444444444444444
1.4533333333333334,50.02,-34.91,-18.686070138001856,0.09444444444444444
1.454,50.02,-34.91,-19.428449132331515,0.09444444444444444
1.4546666666666668,50.02,-34.92,-20.127872655783648,0.09444444444444444
1.4553333333333331,50.01,-34.92,-20.77758644268321,0.09444444444444444
1.456,50.01,-34.92,-21.371022157065152,0.09444444444444444
1.4566666666666668,50.01,-34.92,-21.901933457658338,0.09444444444444444
1.4573333333333334,49.99,-34.92,-22.3645310266279,0.09444444444444444
1.458,49.99,-34.93,-22.75361193414759,0.09444444444444444
1.4586666666666666,49.99,-34.93,-23.064678921827895,0.09444444444444444
1.4593333333333334,49.99,-34.93,-23.2940456021245,0.09444444444444444
1.46,49.98,-34.93,-23.43892413157034,0.09444444444444444
1.4606666666666668,49.98,-34.93,-23.497492565051715,0.09444444444444444
1.4613333333333334,49.98,-34.94,-23.468939788361315,0.09444444444444444
1.462,49.98,-34.94,-23.353486626356865,0.09444444444444444
1.4626666666666668,49.97,-34.94,-23.15238242316949,0.09444444444444444
1.4633333333333334,49.97,-34.94,-22.867877093677148,0.09444444444444444
1.464,49.97,-34.94,-22.50316936385992,0.09444444444444444
1.4646666666666666,49.97,-34.94,-22.06233266032105,0.09444444444444444
1.4653333333333334,49.96,-34.94,-21.550220871462304,0.09444444444444444
1.466,49.96,-34.94,-19.660153655917888,0.09444444444444444
1.4666666666666666,49.96,-34.94,-19.202115756976134,0.09444444444444444
1.4673333333333334,49.95,-34.94,-18.682040737182646,0.09444444444444444
1.468,49.95,-34.95,-17.06321764846474,0.09444444444444444
1.4686666666666668,49.95,-34.95,-16.580848218633424,0.09444444444444444
1.4693333333333334,49.95,-34.95,-16.045084638962688,0.09444444444444444
1.47,49.94,-34.95,-14.638803104348737,0.09444444444444444
1.4706666666666666,49.94,-34.95,-14.130663136450632,0.09444444444444444
1.4713333333333334,49.94,-34.96,-13.577332013436576,0.09444444444444444
1.472,49.94,-34.96,-12.34376864071,0.09444444444444444
1.4726666666666666,49.93,-34.96,-11.812076751699914,0.06388888888888888
1.4733333333333334,49.93,-34.96,-11.243047758730182,0.030555555555555555
1.474,49.93,-34.96,-10.15438880420861,0.030555555555555555
1.4746666666666668,49.93,-34.97,-9.603761516751396,0.030555555555555555
1.4753333333333332,49.92,-34.97,-9.023321048182183,0.0
1.476,49.92,-34.97,-8.059545564004768,0.0
1.4766666666666666,49.92,-34.97,-7.496110173854344,0.0
1.4773333333333334,49.92,-34.97,-6.910015141573681,0.0
1.4780000000000002,49.92,-34.97,-6.05620580425638,0.0
1.4786666666666666,49.92,-34.97,-5.486908220669507,0.0
1.4793333333333334,49.92,-34.97,-4.901655833769555,0.0
1.48,49.92,-34.97,-4.146237990381444,0.0
1.4806666666666668,49.92,-34.97,-3.7278924600361707,0.0
1.4813333333333332,49.92,-34.97,-4.411640319466775,0.0
1.482,49.92,-34.97,-3.76440725468926,0.0
1.4826666666666666,49.92,-34.97,-3.2798453875148166,0.0
1.4833333333333334,49.92,-34.97,-2.897099204412705,0.0
1.4840000000000002,49.92,-34.97,-2.2919369114239236,0.0
1.4846666666666666,49.92,-34.97,-2.970277974315165,0.0
1.4853333333333334,49.92,-34.97,-2.5504733308733574,0.0
1.486,49.92,-34.97,-2.1262012783465183,0.0
1.4866666666666668,49.92,-34.97,-1.6949392355157393,0.0
1.4873333333333332,49.92,-34.97,-1.2493745735841717,0.0
1.488,49.92,-34.97,-1.8910978369574518,0.0
1.4886666666666666,49.92,-34.97,-1.6030226408975354,0.0
1.4893333333333334,49.92,-34.97,-1.230686468747296,0.0
1.49,49.92,-34.97,-0.844775331028895,0.0
1.4906666666666666,49.92,-34.97,-0.46611819448771585,0.0
1.4913333333333334,49.92,-34.97,-1.2721673241926519,0.0
1.492,49.92,-34.97,-0.9474078450511306,0.0
1.4926666666666668,49.92,-34.97,-0.6119333185930067,0.0
1.4933333333333332,49.92,-34.97,-0.279465640973239,0.0
1.494,49.92,-34.97,0.0880686843410588,0.0
1.4946666666666668,49.92,-34.97,-0.8293155363111089,0.0
1.4953333333333334,49.92,-34.97,-0.560187287228608,0.0
1.496,49.92,-34.97,-0.29763303423578036,0.0
1.4966666666666666,49.92,-34.97,-0.002841911585047023,0.0
1.4973333333333334,49.92,-34.97,0.2986637956894982,0.0
1.498,49.92,-34.97,0.605316687079617,0.0
1.4986666666666666,49.92,-34.97,0.9604376383017759,0.0
1.4993333333333332,49.91,-34.97,1.2935343353275381,0.0
1.5,49.91,-34.97,1.629829729449604,0.0
1.5006666666666668,49.91,-34.97,2.0675947958315857,0.0
1.5013333333333334,49.89,-34.97,1.0082988960208557,0.0
1.502,49.89,-34.97,1.2517564141253597,0.0
1.5026666666666666,49.89,-34.97,1.49722710262394,0.03888888888888889
1.5033333333333334,49.88,-34.97,1.8378661441588948,0.03888888888888889
1.504,49.88,-34.97,2.107279461657683,0.03888888888888889
1.5046666666666666,49.88,-34.97,0.8603808458403183,0.03888888888888889
1.5053333333333332,49.87,-34.97,0.9962459377924618,0.03888888888888889
1.506,49.87,-34.97,1.1983915455681684,0.03888888888888889
1.5066666666666668,49.87,-34.97,1.3496483929989955,0.03888888888888889
1.5073333333333332,49.86,-34.97,1.5016434972717398,0.03888888888888889
1.508,49.86,-34.97,3.1073612566053495e-15,0.03888888888888889
1.5086666666666666,49.86,-34.97,3.5086916022687083e-15,0.03888888888888889
1.5093333333333334,49.85,-34.97,3.523888054519497e-15,0.03888888888888889
1.51,49.85,-34.97,3.5289681759102123e-15,0.03888888888888889
1.5106666666666666,49.85,-34.97,3.523888054519497e-15,0.03888888888888889
1.5113333333333334,49.84,-34.97,3.50869160226871e-15,0.03888888888888889
1.512,49.84,-34.97,3.483509609404686e-15,0.03888888888888889
1.5126666666666668,49.84,-34.97,3.448556945761542e-15,0.03888888888888889
1.5133333333333332,49.83,-34.97,3.4041280198270666e-15,0.03888888888888889
1.514,49.83,-34.97,3.3505906728311687e-15,0.03888888888888889
1.5146666666666666,49.83,-34.97,3.2883787402850393e-15,0.03888888888888889
1.5153333333333334,49.82,-34.97,3.2179835546539737e-15,0.03888888888888889
1.5159999999999998,49.82,-34.97,3.1399446883725246e-15,0.03888888888888889
1.5166666666666666,49.82,-34.97,3.0548402457194807e-15,0.03888888888888889
1.5173333333333334,49.81,-34.97,2.963277005898369e-15,0.03888888888888889
1.518,49.81,-34.97,2.8658806997985527e-15,0.03888888888888889
1.5186666666666668,49.81,-34.97,2.763286671904662e-15,0.0
1.5193333333333332,49.79,-34.97,2.656131139712851e-15,0.0
1.52,49.79,-34.97,2.545043218995073e-15,0.0
1.5206666666666666,49.79,-34.97,2.43063783740094e-15,0.0
1.5213333333333334,49.78,-34.97,2.3135096139298515e-15,0.0
1.5219999999999998,49.78,-34.97,2.1942277399765824e-15,0.0
1.5226666666666666,49.78,-34.97,2.0733318606064603e-15,0.0
1.5233333333333334,49.78,-34.97,1.95132892351648e-15,0.0
1.524,49.78,-34.97,1.828690938299266e-15,0.0
1.5246666666666668,49.78,-34.97,1.7058535701869151e-15,0.0
1.5253333333333332,49.78,-34.97,1.5832154800746571e-15,0.0
1.526,49.78,-34.97,1.4611383157029333e-15,0.0
1.5266666666666666,49.78,-34.97,1.3399472566348414e-15,0.0
1.5273333333333334,49.78,-34.97,1.2199320172478608e-15,0.0
1.528,49.78,-34.97,1.1013482165008451e-15,0.0
1.5286666666666666,49.78,-34.97,9.84419029922969e-16,0.0
1.5293333333333334,49.78,-34.97,8.693370473678359e-16,0.0
1.53,49.78,-34.97,7.562662689554433e-16,0.0
1.5306666666666666,49.78,-34.97,6.453441807728933e-16,0.0
1.5313333333333332,49.78,-34.97,5.366838609193857e-16,0.0
1.532,49.78,-34.97,4.303760750644528e-16,0.0
1.5326666666666666,49.78,-34.97,4.633765913837804e-16,0.0
1.5333333333333334,49.78,-34.97,3.67766155862477e-16,0.0
1.534,49.78,-34.97,2.739564724214912e-16,0.0
1.5346666666666666,49.78,-34.97,3.0861057353642325e-16,0.0
1.5353333333333334,49.78,-34.97,2.2450960266738953e-16,0.0
1.536,49.78,-34.97,1.4175391607294357e-16,0.0
1.5366666666666666,49.78,-34.97,1.786632377042153e-16,0.0
1.5373333333333332,49.78,-34.97,1.0481666854123304e-16,0.0
1.538,49.78,-34.97,3.193914509560496e-17,0.0
1.5386666666666666,49.78,-34.97,7.168678404275456e-17,0.0
1.5393333333333332,49.78,-34.97,7.089972346112087e-18,0.0
1.54,49.78,-34.97,-5.684833922424011e-17,0.0
1.5406666666666666,49.78,-34.97,-1.3655756178874818e-17,0.0
1.5413333333333334,49.78,-34.97,-6.97827820119489e-17,0.0
1.542,49.78,-34.97,-1.2550650874298624e-16,0.0
1.5426666666666666,49.78,-34.97,-7.8197695735382e-17,0.0
1.5433333333333332,49.78,-34.97,-1.2642646304787126e-16,0.0
1.544,49.78,-34.97,-1.7445918748966676e-16,0.0
1.5446666666666669,49.78,-34.97,-1.2225329904900236e-16,0.0
1.5453333333333332,49.78,-34.97,-1.6295279729161867e-16,0.0
1.546,49.78,-34.97,-2.0362005187419865e-16,0.0
1.5466666666666666,49.78,-34.97,-1.4557253659423213e-16,0.0
1.5473333333333334,49.78,-34.97,-1.7890306473433521e-16,0.0
1.5479999999999998,49.78,-34.97,-2.1232299921017103e-16,0.0
1.5486666666666666,49.78,-34.97,-1.4725490419728096e-16,0.0
1.5493333333333332,49.78,-34.97,-1.731465478348749e-16,0.0
1.55,49.78,-34.97,-1.992044838475169e-16,0.0
1.5506666666666669,49.78,-34.97,-1.2560440001139165e-16,0.0
1.5513333333333332,49.78,-34.97,-1.43714175344741e-16,0.0
1.552,49.78,-34.97,-1.6201429357168022e-16,0.0
1.5526666666666666,49.78,-34.97,-7.78957151721632e-17,0.0
1.5533333333333335,49.78,-34.97,-8.753279451857366e-17,0.0
1.5539999999999998,49.78,-34.97,-9.731495595623127e-17,0.0
1.5546666666666666,49.78,-34.97,0.0,0.0
1.5553333333333332,49.78,-34.97,0.0,0.0
1.556,49.78,-34.97,0.0,0.0
1.5566666666666669,49.78,-34.97,0.0,0.0
1.5573333333333332,49.78,-34.97,0.0,0.0
1.558,49.78,-34.97,0.0,0.0
1.5586666666666666,49.78,-34.97,0.0,0.0
1.5593333333333335,49.78,-34.97,0.0,0.0
1.5599999999999998,49.78,-34.97,0.0,0.0
1.5606666666666666,49.78,-34.97,0.0,0.0
1.5613333333333335,49.78,-34.97,0.0,0.0
1.562,49.78,-34.97,0.0,0.0
1.5626666666666666,49.78,-34.97,0.0,0.0
1.5633333333333332,49.78,-34.97,0.0,0.0
1.564,49.78,-34.97,0.0,0.0
1.5646666666666667,49.78,-34.97,0.0,0.0
1.5653333333333335,49.78,-34.97,0.0,0.0
1.5659999999999998,49.78,-34.97,0.0,0.0
1.5666666666666667,49.78,-34.97,0.0,0.0
1.5673333333333335,49.78,-34.97,0.0,0.0
1.568,49.78,-34.97,-9.731495595623011e-17,0.0
1.5686666666666667,49.78,-34.97,-8.753279451857375e-17,0.0
1.5693333333333332,49.78,-34.97,-1.709946286665598e-16,0.0
1.57,49.78,-34.97,0.5401876064057393,0.0
1.5706666666666667,49.78,-34.97,0.48822132902414905,0.0
1.5713333333333332,49.78,-34.97,0.4250256330149454,0.0
1.5719999999999998,49.78,-34.97,0.3662063743820599,0.0
1.5726666666666667,49.78,-34.97,0.3192677869472987,0.0
1.5733333333333335,49.78,-34.97,0.26516255583488624,0.0
1.574,49.78,-34.97,0.95960367461566,0.0
